slug,title,description,details,imgUrl,price,discount,mrp,isMember,isAuthDealer,isFeaturedMember,membershipLevel,shopName,isDoorstepDelivery,isDeliveryFree,isTopAd,isUrgentAd,timeStamp,category,isVerified,isJobAd,location,adType,isLocalJob
hp-840-g3-i5-6th-gen-8-256-14-fhd-for-sale-khulna,"HP 840 g3 i5 6th gen 8/256 14"" FHD","Khulna, Laptops",,https://i.bikroy-st.com/hp-840-g3-i5-6th-gen-8-256-14-fhd-for-sale-khulna/fab3aa2b-1dd4-4f3d-8601-ff6e34ed23c4/142/107/cropped.jpg,"Tk 24,500",0,0,True,False,False,plus,Micro Computer,False,False,False,False,bump_up, Laptops,True,False,Khulna,for_sale,False
phoenix-gear-cycle-for-sale-sylhet-56,phoenix gear cycle,"Sylhet, Bicycles",,https://i.bikroy-st.com/phoenix-gear-cycle-for-sale-sylhet-56/ec376476-84ce-48bf-aa74-e88af1995ba0/142/107/cropped.jpg,"Tk 10,000",0,0,False,False,False,free,,False,False,False,False,16 hours, Bicycles,False,False,Sylhet,for_sale,False
pisi-melaa-8gb-ram-core-i3-gemin-6th-gen-and-1000gb120gb-ssd-20-led-for-sale-dhaka,"পিসি মেলা ! 8GB RAM Core i3 গেমিং 6TH GEN & 1000GB|120GB SSD + 20"" LED","Dhaka, Desktop Computers",,https://i.bikroy-st.com/pisi-melaa-8gb-ram-core-i3-gemin-6th-gen-and-1000gb120gb-ssd-20-led-for-sale-dhaka/a2423555-5c98-44d4-9593-117800994bb2/142/107/cropped.jpg,"Tk 15,500",0,0,True,False,False,premium,PC Tech BD,False,False,False,False,16 hours, Desktop Computers,False,False,Dhaka,for_sale,False
tv-card-for-sale-rajshahi-division-499,TV card,"Rajshahi Division, TV & Video Accessories",,https://i.bikroy-st.com/tv-card-for-sale-rajshahi-division-499/b76fcc63-9cc4-46c1-aaf4-7b378a464b78/142/107/cropped.jpg,"Tk 1,300",0,0,False,False,False,free,,False,False,False,False,16 hours, TV & Video Accessories,False,False,Rajshahi Division,for_sale,False
walton-olvio-rl1910-new-for-sale-dhaka-16,Walton Olvio RL1910 (New),"Dhaka, Mobile Phones",,https://i.bikroy-st.com/walton-olvio-rl1910-new-for-sale-dhaka-16/9ca69fdf-8725-4fa0-8b1c-53013434e736/142/107/cropped.jpg,"Tk 1,100",0,0,False,False,False,free,,False,False,False,False,16 hours, Mobile Phones,False,False,Dhaka,for_sale,False
bajaj-pulsar-dd-abs-2022-for-sale-rajshahi-5,Bajaj Pulsar DD ABS 2022,"Rajshahi, Motorbikes","1,500 km, 150 cc",https://i.bikroy-st.com/bajaj-pulsar-dd-abs-2022-for-sale-rajshahi-5/417fe097-fbe4-4224-b194-e9da9cedc725/142/107/cropped.jpg,"Tk 195,000",0,0,True,False,False,plus,,False,False,False,False,16 hours, Motorbikes,False,False,Rajshahi,for_sale,False
asus-31-desktop-pc-2gb-ram-500gb-hdd-for-sale-dhaka-division,"ASUS-31 DeskTop PC , 2GB-Ram, 500GB-HDD","Dhaka Division, Desktop Computers",,https://i.bikroy-st.com/asus-31-desktop-pc-2gb-ram-500gb-hdd-for-sale-dhaka-division/5cb31015-b615-4d19-a8dc-bf74c5ee9498/142/107/cropped.jpg,"Tk 2,900",0,0,True,False,False,plus,ALIF COMPUTER,False,False,False,False,16 hours, Desktop Computers,True,False,Dhaka Division,for_sale,False
raanin-laal-bombaai-phins-paakhi-o-khaancaa-bikri-hbe-for-sale-dhaka,"রানিং লাল বোম্বাই, ফিন্স পাখি ও খাঁচা বিক্রি হবে।","Dhaka, Pets",,https://i.bikroy-st.com/raanin-laal-bombaai-phins-paakhi-o-khaancaa-bikri-hbe-for-sale-dhaka/e799d229-12ff-4236-a68f-c42ffd476688/142/107/cropped.jpg,"Tk 1,000",0,0,False,False,False,free,,False,False,False,False,16 hours, Pets,False,False,Dhaka,for_sale,False
toyota-mark-x-totally-fresh-2007-for-sale-dhaka,Toyota Mark X Totally Fresh 2007,"Dhaka, Cars","40,000 km",https://i.bikroy-st.com/toyota-mark-x-totally-fresh-2007-for-sale-dhaka/dc7d5547-eb8e-4fc2-9fe4-00d8e3372918/142/107/cropped.jpg,"Tk 2,470,000",0,0,True,False,False,premium,MSM Car Center,False,False,False,False,16 hours, Cars,False,False,Dhaka,for_sale,False
giyyaar-chaarraa-arijinaal-hiro-saaikel-for-sale-dhaka,গিয়ার ছাড়া অরিজিনাল হিরো সাইকেল,"Dhaka, Bicycles",,https://i.bikroy-st.com/giyyaar-chaarraa-arijinaal-hiro-saaikel-for-sale-dhaka/d0f3a662-e5b8-475c-9be2-a62e801aab03/142/107/cropped.jpg,"Tk 8,000",0,0,False,False,False,free,,False,False,False,False,16 hours, Bicycles,False,False,Dhaka,for_sale,False
xiaomi-poco-x4-pro-5g-used-for-sale-dhaka-68,Xiaomi POCO X4 PRO 5G (Used),"Dhaka, Mobile Phones",,https://i.bikroy-st.com/xiaomi-poco-x4-pro-5g-used-for-sale-dhaka-68/43634f83-6d23-46bc-b3a3-9c2ff7dee0e5/142/107/cropped.jpg,"Tk 21,000",0,0,False,False,False,free,,False,False,False,False,16 hours, Mobile Phones,False,False,Dhaka,for_sale,False
65-inch-samsung-bu8100-uhd-4k-smart-tv-for-sale-dhaka-12,65 Inch Samsung BU8100 UHD 4K Smart TV,"Dhaka, TVs",,https://i.bikroy-st.com/65-inch-samsung-bu8100-uhd-4k-smart-tv-for-sale-dhaka-12/159c01c0-743f-4429-8927-ef0cfc31d1ce/142/107/cropped.jpg,"Tk 90,000",0,0,True,False,False,premium,Chowdhury Electronics,False,False,False,False,16 hours, TVs,False,False,Dhaka,for_sale,False
tuituion-wanted-prraate-caai-for-sale-dhaka-1,Tuituion Wanted / পড়াতে চাই,"Dhaka, Tuition",,https://i.bikroy-st.com/tuituion-wanted-prraate-caai-for-sale-dhaka-1/c852a83f-3aca-42cc-8f85-0f53aee82126/142/107/cropped.jpg,"Tk 3,500",0,0,False,False,False,free,,False,False,False,False,16 hours, Tuition,False,False,Dhaka,for_sale,False
toyota-premio-gpackage-2010-for-sale-chattogram,"Toyota Premio G,PACKAGE, 2010","Chattogram, Cars","73,000 km",https://i.bikroy-st.com/toyota-premio-gpackage-2010-for-sale-chattogram/a30c8252-407d-4273-9855-8339002324cd/142/107/cropped.jpg,"Tk 2,050,000",0,0,True,False,False,premium,CAR BAZAR ,False,False,False,False,16 hours, Cars,False,False,Chattogram,for_sale,False
stylish-thronz-soundbar-for-sale-mymensingh,Stylish THRONZ Soundbar.,"Mymensingh, Audio & Sound Systems",,https://i.bikroy-st.com/stylish-thronz-soundbar-for-sale-mymensingh/d4f6c2ee-bcf1-4ea0-a749-899e0f308b54/142/107/cropped.jpg,"Tk 1,500",0,0,False,False,False,free,,False,False,False,False,16 hours, Audio & Sound Systems,False,False,Mymensingh,for_sale,False
xiaomi-redmi-10c-4-and-128gb-with-box-used-for-sale-rangpur,Xiaomi Redmi 10C 4&128GB With-Box (Used),"Rangpur, Mobile Phones",,https://i.bikroy-st.com/xiaomi-redmi-10c-4-and-128gb-with-box-used-for-sale-rangpur/f6e4cdce-b593-41a6-bf25-c098e5b035e7/142/107/cropped.jpg,"Tk 12,990",0,0,True,False,False,premium,City Technology,False,False,False,False,16 hours, Mobile Phones,True,False,Rangpur,for_sale,False
oppo-a78-5g16-128gb-used-for-sale-dhaka,OPPO A78 5g.16-128gb (Used),"Dhaka, Mobile Phones",,https://i.bikroy-st.com/oppo-a78-5g16-128gb-used-for-sale-dhaka/b772fd12-cf45-45ab-9591-bd2b7d8fb7f8/142/107/cropped.jpg,"Tk 18,500",0,0,False,False,False,free,,False,False,False,False,16 hours, Mobile Phones,False,False,Dhaka,for_sale,False
toyota-fielder-wxbleatherpkg-2015-for-sale-chattogram,"Toyota Fielder Wxb,Leather,Pkg, 2015","Chattogram, Cars","57,000 km",https://i.bikroy-st.com/toyota-fielder-wxbleatherpkg-2015-for-sale-chattogram/6b4b5ff0-b43a-47b2-81fb-fda20a3bd5d5/142/107/cropped.jpg,"Tk 1,980,000",0,0,True,False,False,premium,CAR BAZAR ,False,False,False,False,16 hours, Cars,False,False,Chattogram,for_sale,False
exploit-sparrow-e-bike-2022-for-sale-dhaka-2,Exploit Sparrow e bike 2022,"Dhaka, Motorbikes","1,234 km, 50 cc",https://i.bikroy-st.com/exploit-sparrow-e-bike-2022-for-sale-dhaka-2/a9ebf111-30d5-441c-ad54-a3b0c44c2f09/142/107/cropped.jpg,"Tk 49,500",0,0,False,False,False,free,,False,False,False,False,16 hours, Motorbikes,False,False,Dhaka,for_sale,False
riddin-ttebil-bikri-kraa-hbe-for-sale-dhaka-2,রিডিং টেবিল বিক্রি করা হবে।,"Dhaka, Living Room Furniture",,https://i.bikroy-st.com/riddin-ttebil-bikri-kraa-hbe-for-sale-dhaka-2/cb843810-ecd6-4609-a0c6-6528cee61ec3/142/107/cropped.jpg,"Tk 2,000",0,0,False,False,False,free,,False,False,False,False,16 hours, Living Room Furniture,False,False,Dhaka,for_sale,False
2-ta-batar-silk-new-selowar-for-sale-dhaka,2 ta batar silk new selowar,"Dhaka, Traditional Wear",,https://i.bikroy-st.com/2-ta-batar-silk-new-selowar-for-sale-dhaka/bd0be0ec-3b75-4af3-9cac-ff19be9854c4/142/107/cropped.jpg,Tk 700,0,0,False,False,False,free,,False,False,False,False,16 hours, Traditional Wear,False,False,Dhaka,for_sale,False
apple-watch-8-ultra-for-sale-khulna-3,apple watch 8 ultra,"Khulna, Wearables",,https://i.bikroy-st.com/apple-watch-8-ultra-for-sale-khulna-3/e46a88fc-bc43-424d-90c0-c85ddcaaeb7a/142/107/cropped.jpg,"Tk 4,000",0,0,False,False,False,free,,False,False,False,False,16 hours, Wearables,False,False,Khulna,for_sale,False
dell-computer-for-sale-chattogram-division-3,Dell Computer,"Chattogram Division, Desktop Computers",,https://i.bikroy-st.com/dell-computer-for-sale-chattogram-division-3/33f0c41b-c139-461f-a8d3-d9287d5bda65/142/107/cropped.jpg,"Tk 24,500",0,0,False,False,False,free,,False,False,False,False,16 hours, Desktop Computers,False,False,Chattogram Division,for_sale,False
samsung-galaxy-a52-8128-a52-used-for-sale-dhaka-34,Samsung Galaxy A52 8+128( A52) (Used),"Dhaka, Mobile Phones",,https://i.bikroy-st.com/samsung-galaxy-a52-8128-a52-used-for-sale-dhaka-34/7c9a9650-3d2a-4ea0-bdf4-60dfc681ea36/142/107/cropped.jpg,"Tk 16,800",0,0,False,False,False,free,,False,False,False,False,16 hours, Mobile Phones,False,False,Dhaka,for_sale,False
sophaa-aar-ttebil-for-sale-khulna-division,সোফা আর টেবিল,"Khulna Division, Living Room Furniture",,https://i.bikroy-st.com/sophaa-aar-ttebil-for-sale-khulna-division/83e54d0c-1de7-4f76-8943-50ff6d39515c/142/107/cropped.jpg,"Tk 21,500",0,0,False,False,False,free,,False,False,False,False,16 hours, Living Room Furniture,False,False,Khulna Division,for_sale,False
realme-5i-mobile-phone-sale-used-for-sale-rajshahi-2,Realme 5i Mobile (Used),"Rajshahi, Mobile Phones",,https://i.bikroy-st.com/realme-5i-mobile-phone-sale-used-for-sale-rajshahi-2/ba805a90-27b1-4f01-acea-0e6733cb9085/142/107/cropped.jpg,"Tk 10,200",0,0,False,False,False,free,,False,False,False,False,16 hours, Mobile Phones,False,False,Rajshahi,for_sale,False
supaar-phaastt-kmpiuttaar-sbkichu-bhaalo-clbe-for-sale-khulna-division,Deckstop pc sell,"Khulna Division, Desktop Computers",,https://i.bikroy-st.com/supaar-phaastt-kmpiuttaar-sbkichu-bhaalo-clbe-for-sale-khulna-division/80970ff7-4a85-4c31-9d18-aeb5fa08e447/142/107/cropped.jpg,"Tk 40,000",0,0,False,False,False,free,,False,False,False,False,16 hours, Desktop Computers,False,False,Khulna Division,for_sale,False
oneplus-6-6-64-used-for-sale-dhaka-941,OnePlus 6 6/64 (Used),"Dhaka, Mobile Phones",,https://i.bikroy-st.com/oneplus-6-6-64-used-for-sale-dhaka-941/28fcfdb8-db21-47ce-9567-5b6419b0c8f1/142/107/cropped.jpg,"Tk 11,500",0,0,False,False,False,free,,False,False,False,False,16 hours, Mobile Phones,False,False,Dhaka,for_sale,False
kkaattel-raanin-paakhi-bikry-kraa-hbe-for-sale-chattogram,ককাটেল রানিং পাখি বিক্রয় করা হবে,"Chattogram, Pets",,https://i.bikroy-st.com/kkaattel-raanin-paakhi-bikry-kraa-hbe-for-sale-chattogram/e99d91b0-868f-49b4-951c-0ef00a0df786/142/107/cropped.jpg,"Tk 10,000",0,0,False,False,False,free,,False,False,False,False,16 hours, Pets,False,False,Chattogram,for_sale,False
canon1200d-for-sale-dhaka-93,Canon1200D,"Dhaka, Cameras, Camcorders & Accessories",,https://i.bikroy-st.com/canon1200d-for-sale-dhaka-93/6ab87ca2-863a-40cb-9283-6f5c299e6b29/142/107/cropped.jpg,"Tk 22,000",0,0,False,False,False,free,,False,False,False,False,16 hours," Cameras, Camcorders & Accessories",False,False,Dhaka,for_sale,False
55-inch-samsung-bu8100-uhd-4k-smart-tv-for-sale-dhaka-3,55 Inch Samsung BU8100 UHD 4K Smart TV,"Dhaka, TVs",,https://i.bikroy-st.com/55-inch-samsung-bu8100-uhd-4k-smart-tv-for-sale-dhaka-3/aa388a84-9a9c-47fb-aaab-724e832346b8/142/107/cropped.jpg,"Tk 68,000",0,0,True,False,False,premium,Chowdhury Electronics,False,False,False,False,16 hours, TVs,False,False,Dhaka,for_sale,False
core-i3-3rd-zen-gigabyte-61-pc-ready-ssd-120gbram4gbwindows-10-pro-for-sale-dhaka,Core i3 ( 3rd Zen)-Gigabyte-61_PC-Ready_SSD-120GB+Ram*4GB+Windows-10 Pro,"Dhaka, Desktop Computers",,https://i.bikroy-st.com/core-i3-3rd-zen-gigabyte-61-pc-ready-ssd-120gbram4gbwindows-10-pro-for-sale-dhaka/ddd7d986-f1bf-4bbb-94dd-02bda7b2d929/142/107/cropped.jpg,"Tk 6,499",0,0,True,False,False,premium,R Computer Plus,False,False,False,False,bump_up, Desktop Computers,True,False,Dhaka,for_sale,False
office-space-for-sale-bashundhara-for-sale-dhaka-1,Office Space For Sale Bashundhara,"Dhaka, Commercial Properties For Sale","8,000 sqft",https://i.bikroy-st.com/office-space-for-sale-bashundhara-for-sale-dhaka-1/6c117829-20be-47fa-abd6-81ba0b06bdac/142/107/cropped.jpg,"Tk 16,500 per sqft",0,0,True,False,False,premium,Saif Property ,False,False,False,False,bump_up, Commercial Properties For Sale,False,False,Dhaka,for_sale,False
samsung-galaxy-f23-5g-2022-used-for-sale-dhaka-1,Samsung Galaxy F23 5G 2022 (Used),"Dhaka, Mobile Phones",,https://i.bikroy-st.com/samsung-galaxy-f23-5g-2022-used-for-sale-dhaka-1/e2d18a3d-9012-4944-9280-c6f0ad24c810/142/107/cropped.jpg,"Tk 23,000",0,0,False,False,False,free,,False,False,False,False,bump_up, Mobile Phones,False,False,Dhaka,for_sale,False
apple-iphone-13-pro-used-for-sale-sylhet-88,Apple iPhone 13 Pro . (Used),"Sylhet, Mobile Phones",,https://i.bikroy-st.com/apple-iphone-13-pro-used-for-sale-sylhet-88/deccacdd-f931-4602-9016-b0dcb13b8c79/142/107/cropped.jpg,"Tk 90,500",0,0,True,False,False,premium,Hi TECH DOT COM 2,False,False,False,False,16 hours, Mobile Phones,False,False,Sylhet,for_sale,False
lenovo-thinkpad-t450s-i5-5gen-256ssd-for-sale-khulna-division,"Lenovo Thinkpad T450s (i5, 5Gen) (256ssd)","Khulna Division, Laptops",,https://i.bikroy-st.com/lenovo-thinkpad-t450s-i5-5gen-256ssd-for-sale-khulna-division/39374c79-aba6-4565-8297-d5bd8631b919/142/107/cropped.jpg,"Tk 27,000",0,0,False,False,False,free,,False,False,False,False,16 hours, Laptops,False,False,Khulna Division,for_sale,False
samsung-galaxy-s6-edge-used-for-sale-dhaka-3981,Samsung Galaxy S6 Edge (Used),"Dhaka, Mobile Phones",,https://i.bikroy-st.com/samsung-galaxy-s6-edge-used-for-sale-dhaka-3981/326d8874-8116-4554-916e-49660f04ea9a/142/107/cropped.jpg,"Tk 10,500",0,0,False,False,False,free,,False,False,False,False,16 hours, Mobile Phones,False,False,Dhaka,for_sale,False
puma-shoe-for-sale-dhaka-1,cricket Puma Shoe,"Dhaka, Sports",,https://i.bikroy-st.com/puma-shoe-for-sale-dhaka-1/2d7874d6-77cd-4b58-b832-6221c0f5537f/142/107/cropped.jpg,"Tk 6,000",0,0,False,False,False,free,,False,False,False,False,16 hours, Sports,False,False,Dhaka,for_sale,False
nissan-x-trail-xttleatherpkg-2011-for-sale-chattogram-7,"Nissan X-Trail Xtt,Leather,Pkg, 2011","Chattogram, Cars","46,924 km",https://i.bikroy-st.com/nissan-x-trail-xttleatherpkg-2011-for-sale-chattogram-7/abeafbde-5a49-4317-8bfa-f71c8379f60e/142/107/cropped.jpg,"Tk 2,250,000",0,0,True,False,False,premium,CAR BAZAR ,False,False,False,False,16 hours, Cars,False,False,Chattogram,for_sale,False
samsung-galaxy-a03s-464-used-for-sale-dhaka-47,Samsung Galaxy A03S ৪+৬৪ (Used),"Dhaka, Mobile Phones",,https://i.bikroy-st.com/samsung-galaxy-a03s-464-used-for-sale-dhaka-47/2563bdcf-37b5-40cc-8464-316ad3995398/142/107/cropped.jpg,"Tk 7,500",0,0,False,False,False,free,,False,False,False,False,16 hours, Mobile Phones,False,False,Dhaka,for_sale,False
xiaomi-mi-3s-3-32-used-for-sale-khulna-32,Xiaomi Mi 3S 3/32 (Used),"Khulna, Mobile Phones",,https://i.bikroy-st.com/xiaomi-mi-3s-3-32-used-for-sale-khulna-32/b32d16a2-8f9d-4c56-800b-db55cdd577ce/142/107/cropped.jpg,"Tk 3,800",0,0,False,False,False,free,,False,False,False,False,16 hours, Mobile Phones,False,False,Khulna,for_sale,False
reception-table-for-sale-dhaka-404,Reception Table,"Dhaka, Office & Shop Furniture",,https://i.bikroy-st.com/reception-table-for-sale-dhaka-404/1615c39e-3027-499b-8e80-85232b27b4b3/142/107/cropped.jpg,"Tk 5,500",0,0,False,False,False,free,,False,False,False,False,16 hours, Office & Shop Furniture,False,False,Dhaka,for_sale,False
huawei-honor-phon-dekhe-niben-used-for-sale-barishal,Huawei Honor . (Used),"Barishal, Mobile Phones",,https://i.bikroy-st.com/huawei-honor-phon-dekhe-niben-used-for-sale-barishal/0c13413b-ab59-4180-85b9-47067ba4f0b3/142/107/cropped.jpg,"Tk 3,500",0,0,False,False,False,free,,False,False,False,False,16 hours, Mobile Phones,False,False,Barishal,for_sale,False
toyota-axio-ghidlimited-2013-for-sale-chattogram,"Toyota Axio G,HID,LIMITED, 2013","Chattogram, Cars","56,000 km",https://i.bikroy-st.com/toyota-axio-ghidlimited-2013-for-sale-chattogram/1b2297e7-31f7-4071-bd2f-6b456a238b92/142/107/cropped.jpg,"Tk 1,650,000",0,0,True,False,False,premium,CAR BAZAR ,False,False,False,False,16 hours, Cars,False,False,Chattogram,for_sale,False
shirt-sell-offer-for-sale-rajshahi-division,Shirt Sell Offer,"Rajshahi Division, Wholesale - Bulk",,https://i.bikroy-st.com/shirt-sell-offer-for-sale-rajshahi-division/80cd8901-b094-49d7-a2aa-f695f70cb0a4/142/107/cropped.jpg,Tk 300,0,0,False,False,False,free,,False,False,False,False,16 hours, Wholesale - Bulk,False,False,Rajshahi Division,for_sale,False
mini-prjekttr-for-sale-dhaka-division-4,মিনি প্রজেক্টর,"Dhaka Division, TV & Video Accessories",,https://i.bikroy-st.com/mini-prjekttr-for-sale-dhaka-division-4/4e2b5275-7c10-4289-af77-0ff531bc530d/142/107/cropped.jpg,"Tk 3,500",0,0,False,False,False,free,,False,False,False,False,16 hours, TV & Video Accessories,False,False,Dhaka Division,for_sale,False
oppo-a54-6-128gb-used-for-sale-sylhet,OPPO A54 (6/128Gb) (Used),"Sylhet, Mobile Phones",,https://i.bikroy-st.com/oppo-a54-6-128gb-used-for-sale-sylhet/f1dfdfeb-ba1e-42d5-872f-e25525267aa5/142/107/cropped.jpg,"Tk 13,000",0,0,True,False,False,premium,Mobile Corner,False,False,False,False,16 hours, Mobile Phones,False,False,Sylhet,for_sale,False
nokia-106-used-for-sale-dhaka-division-266,Nokia 106 (Used),"Dhaka Division, Mobile Phones",,https://i.bikroy-st.com/nokia-106-used-for-sale-dhaka-division-266/64d18247-5847-42f3-944f-b1a4ec32fc61/142/107/cropped.jpg,Tk 600,0,0,False,False,False,free,,False,False,False,False,16 hours, Mobile Phones,False,False,Dhaka Division,for_sale,False
love-birds-for-sale-khulna-division-3,Love Birds,"Khulna Division, Pets",,https://i.bikroy-st.com/love-birds-for-sale-khulna-division-3/e629c801-7774-4699-9777-72915e9f99c7/142/107/cropped.jpg,"Tk 5,300",0,0,False,False,False,free,,False,False,False,False,16 hours, Pets,False,False,Khulna Division,for_sale,False
h-power-zaara-110-2300-2021-for-sale-dhaka-division,H Power Zaara 110 2300 2021,"Dhaka Division, Motorbikes","2,300 km, 110 cc",https://i.bikroy-st.com/h-power-zaara-110-2300-2021-for-sale-dhaka-division/04ffa590-acb5-479b-b876-f88d78823156/142/107/cropped.jpg,"Tk 50,000",0,0,False,False,False,free,,False,False,False,False,16 hours, Motorbikes,False,False,Dhaka Division,for_sale,False
luxury-flat-sale-in-uttara-sector-3dhaka-for-sale-dhaka,"Luxury Flat sale in Uttara, sector-3,Dhaka","Dhaka, Apartments For Sale","Bedrooms: 4, Bathrooms: 5",https://i.bikroy-st.com/luxury-flat-sale-in-uttara-sector-3dhaka-for-sale-dhaka/871f25c0-00db-4f61-955c-ed775399002a/142/107/cropped.jpg,"Tk 40,000,000 total price",0,0,True,False,False,plus,,False,False,False,False,16 hours, Apartments For Sale,False,False,Dhaka,for_sale,False
xiaomi-redmi-9-used-for-sale-dhaka-division-591,Xiaomi Redmi 9 (Used),"Dhaka Division, Mobile Phones",,https://i.bikroy-st.com/xiaomi-redmi-9-used-for-sale-dhaka-division-591/98d89613-a1f4-429a-8670-1e5d35eed01f/142/107/cropped.jpg,"Tk 6,500",0,0,False,False,False,free,,False,False,False,False,16 hours, Mobile Phones,False,False,Dhaka Division,for_sale,False
tvs-apache-rtr-4v-2019-for-sale-dhaka-784,TVS Apache RTR 4V 2019,"Dhaka, Motorbikes","13,000 km, 160 cc",https://i.bikroy-st.com/tvs-apache-rtr-4v-2019-for-sale-dhaka-784/c9d244eb-3a13-4026-b261-894546d1fdad/142/107/cropped.jpg,"Tk 148,000",0,0,False,False,False,free,,False,False,False,False,16 hours, Motorbikes,False,False,Dhaka,for_sale,False
itel-vision-1-pro-used-for-sale-barishal-94,Itel Vision 1 Pro (Used),"Barishal, Mobile Phones",,https://i.bikroy-st.com/itel-vision-1-pro-used-for-sale-barishal-94/33554ca1-2493-42b5-a38e-77a66e97db35/142/107/cropped.jpg,"Tk 5,000",0,0,False,False,False,free,,False,False,False,False,16 hours, Mobile Phones,False,False,Barishal,for_sale,False
oneplus-9r-8-256-used-for-sale-dhaka-473,OnePlus 9R 8/256 (Used),"Dhaka, Mobile Phones",,https://i.bikroy-st.com/oneplus-9r-8-256-used-for-sale-dhaka-473/d08f3efb-d4aa-4837-9152-21e304c2abab/142/107/cropped.jpg,"Tk 25,000",0,0,False,False,False,free,,False,False,False,False,16 hours, Mobile Phones,False,False,Dhaka,for_sale,False
nikon-d5200-for-sale-rajshahi-division-24,nikon d5200,"Rajshahi Division, Cameras, Camcorders & Accessories",,https://i.bikroy-st.com/nikon-d5200-for-sale-rajshahi-division-24/4e60a08e-7cc2-40b5-8924-51062221d9c8/142/107/cropped.jpg,"Tk 25,000",0,0,False,False,False,free,,False,False,False,False,16 hours," Cameras, Camcorders & Accessories",False,False,Rajshahi Division,for_sale,False
